author|0|body_xml
giks03|2013/03/29 05:23:43|а можешь перед тем как я перезаполню, написать маленькую обработку- перенос отрицательного дохода для учета страховых взносов в другие периоды. Чтоб не было минусов и все расчиталось без корректировок? Нужно сделать так: в обработке выбирется период и МесяцПереноса куда переносятся минусы. За выбранный период программа смотрит, если был отрицательный доход, то по этому сотруднику в текущем периоде выбираются все начисления, создаются 2 документа &quot;Нчисление страховых взносов&quot; . У одного с минусами- в МесяцеПереноса, а такой же, но все выбранные начисления умноженные на -1 в выбранном периоде. Таким образом мы перенесем все отрицательные суммы в предыдущие периоды и нам не надо будет корректировать начисления в сзв-6-3. Обработку начинала писать Эльмира, но она выбрала не весь доход, а только отрицательные начисления. Могу обработку тебе дать, чтоб ты ее подправил. Или тебе лучше заново написать?
iabbliz|2013/03/29 05:41:12|позвонить по скайпу можно?
iabbliz|2013/03/29 05:42:26|Получается то что написал запрос по расхождениям, и обработку которая заполняется СЗВ расхождениями по месяцам  уже не надо это будет?
giks03|2013/03/29 05:43:53|надо
giks03|2013/03/29 05:44:00|это дополнительно
iabbliz|2013/03/29 05:44:55|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x31f9b5e748f1118b200dc4a4095f7d8440e45aaf911b55413704ee4dc71e2346" timestamp="1364534623"><legacyquote>[9:23:43] Galina Iks: </legacyquote> За выбранный период программа смотрит, если был отрицательный доход<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Какой доход выбирать Все Осн. и ДОп начисления? там же не все доходы облагаются страх. взносами, какие брать?
iabbliz|2013/03/29 05:45:18|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x31f9b5e748f1118b200dc4a4095f7d8440e45aaf911b55413704ee4dc71e2346" timestamp="1364534623"><legacyquote>[9:23:43] Galina Iks: </legacyquote>создаются 2 документа &quot;Нчисление страховых взносов&quot;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>какие ТЧ в этом документе надо заполнять
iabbliz|2013/03/29 05:45:46|там есть Осн. начисления, доп.,   необлагаемые суммы, пособия по детям
iabbliz|2013/03/29 05:46:39|Про какие периоды идет речь, все в пределах одного Года?
iabbliz|2013/03/29 05:46:47|или перенос из одного года в другой?
iabbliz|2013/03/29 05:47:45|Не совсем понятен смысл корректировки отрицательных начислений, чтобы не было отрицательных сумм в СЗВ-6-3?
iabbliz|2013/03/29 05:47:49|только для этого?
giks03|2013/03/29 05:47:53|все осн и доп. Если доход совокупный меньше 0, то двигаем
iabbliz|2013/03/29 05:48:10|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x7695b080614997bf4192a80d7aaebf1be172d0d7a27dbd47df207d76c2602fa1" timestamp="1364536073"><legacyquote>[9:47:53] Galina Iks: </legacyquote>все осн и доп. Если доход совокупный меньше 0, то двигаем<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Не все доходы облагаются страховыми взносами
giks03|2013/03/29 05:48:11|за каждый месяц
giks03|2013/03/29 05:48:23|только для этого
giks03|2013/03/29 05:48:41|для сзв-6-3. Иначе она выдает ошибки и надо править ручками
iabbliz|2013/03/29 05:49:13|мб есть смысл просто написать обработку СЗВ-6-3 чтобы отрицательные суммы перенеслись на след. месяц после
iabbliz|2013/03/29 05:49:31|или равномерно распределить по доходам за весь год
iabbliz|2013/03/29 05:49:51|только в СЗВ-6-3
iabbliz|2013/03/29 05:51:40|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x7695b080614997bf4192a80d7aaebf1be172d0d7a27dbd47df207d76c2602fa1" timestamp="1364536073"><legacyquote>[9:47:53] Galina Iks: </legacyquote>все осн и доп. Если доход совокупный меньше 0, то двигаем<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Не достаточно же выбрать одной суммой если совокупный доход меньше нуля, и куда его в Начисления страх взносов записать? в какую табличную часть?, или не смотреть что это за доход ОсновНачисл, Дополнительные, Пособия, НеоблагаемыВзносы
giks03|2013/03/29 05:52:32|те что были в основных начислениях, переносятся в основные, из дополнительных - в дополнительные
iabbliz|2013/03/29 05:53:08|ну т.е. уже не совсем маленькая обработка, а с  множеством подводных камней ,которые будут вылезать...
giks03|2013/03/29 05:54:04|то есть было в декабре -1000 р основных нач и 500 р доп начислений. В совокупности -500. Значит делаем перенос: в декабре +1000 основных, -500 доп, а в ноябре -1000 основн и 500 доп
giks03|2013/03/29 05:54:44|я тебе перешлю то что есть. там просто эльмира выбирала не весь доход, а только минусы в начислениях
iabbliz|2013/03/29 05:54:51|если в доп.начислениях было сторнирование  Мат Помощь которая облагается частично?
iabbliz|2013/03/29 05:55:51|а если в ноябре тоже потом минус вылезет?
giks03|2013/03/29 05:56:25|тогда двигаем ноябрь
giks03|2013/03/29 05:56:33|и так до января
giks03|2013/03/29 05:56:54|отправил (-а) файл &quot;рздПеренос отрицательных доходов.epf&quot;<files alt=""><file size="11296" index="0">рздПеренос отрицательных доходов.epf</file></files>
iabbliz|2013/03/29 05:57:02|Обработка это сама должна двигать или надо будет в обработке выбирать другой месяц самому?
giks03|2013/03/29 05:57:22|мы сми будем выбирать месяц. Посмотри.
iabbliz|2013/03/29 05:59:24|Мб раз Эльмира начинала писать ей легче будет исправить?
iabbliz|2013/03/29 05:59:30|и быстрее
iabbliz|2013/03/29 06:01:43|В обработке почему то вместо Регистров расчета &quot;ОсновныеНачисленияРаботниковОрганизаций&quot; И &quot;ДополнительныеНачисленияРаботниковОрганизаций&quot;
Используюстя регистры расчета &quot;ЕСНДополнительныеНачисления&quot; и &quot;ЕСНОсновныеНачисления&quot;
iabbliz|2013/03/29 06:02:06|думал эти регистры уже не используются
giks03|2013/03/29 06:05:34|не знаю. надо посмотреть. Скорее всего она ошиблась
giks03|2013/03/29 06:06:02|там что-то сложно? Я не смогу ее просто сейчас выловить
giks03|2013/03/29 06:06:19|сейчас спрошу
iabbliz|2013/03/29 06:06:33|в обработке почти 400 строк с кодом
iabbliz|2013/03/29 06:06:40|все равно надо разбиратся
iabbliz|2013/03/29 06:06:53|не знаю что будет быстрее самому написать
iabbliz|2013/03/29 06:06:58|или разобратся
iabbliz|2013/03/29 06:23:00|Ну так что решили?
giks03|2013/03/29 06:27:46|она мне прислала новую обработку. Сейчас проверю
giks03|2013/03/29 06:28:42|ой, еще не прислала
iabbliz|2013/03/29 06:29:04|Ок жду тогда, когда можно будет дописать обработку по расхождениям напишите.
т.е. когда СЗВ-6-3 будут заполнены
giks03|2013/03/29 06:29:15|ок
iabbliz|2013/03/29 08:24:37|Вы тут?
iabbliz|2013/03/29 08:24:49|еще нельзя ?
giks03|2013/03/29 08:46:03|Да Антон, можно. Эльмира меня задержла и ничего не сделала. Так что сзв-6-3 с минусами
iabbliz|2013/03/29 08:49:19|что то все подвисло
giks03|2013/03/29 08:55:54|можешь делать
iabbliz|2013/03/29 09:17:14|напишите как что нибудь прояснится
giks03|2013/03/29 09:21:00|Не могу дозвониться. Тут проблема в иностранцах, которым не правильно установлен контракт. (там где большие суммы). Должно быть так: если иностранец временно прибывающий и у него длительный контракт, ему платятся налоги. Если контркт меньше 6 месяцев, то не платится. А у них какая-то фигня.
giks03|2013/03/29 09:21:17|контракт закончен, а он рботает
iabbliz|2013/03/29 09:21:25|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x267bb9ab02ebc7ec90a849143f2021d8ce23b912864833a9c89e0fac1c07ee98" timestamp="1364548877"><legacyquote>[13:21:17] Galina Iks: </legacyquote>контракт закончен, а он рботает<legacyquote>
