author|0|body_xml
iabbliz|2013/03/13 07:00:45|да практически на 90 % это я, в Копии для цандера стояла галочка Хранить файлы в Томах на сервере.....
sapervodichka|2013/03/13 07:01:07|ну знаешь как поправить?
iabbliz|2013/03/13 07:02:09|если нет копий  <a href="\\mightyserver\Public">\\mightyserver\Public</a> documents\hronos_files
iabbliz|2013/03/13 07:02:13|даже хз как
iabbliz|2013/03/13 07:15:46|Жопа.
iabbliz|2013/03/13 07:22:15|как ты починил?
sapervodichka|2013/03/13 07:22:30|как как попыткой
sapervodichka|2013/03/13 07:22:35|как ты сломал?
iabbliz|2013/03/13 07:22:48|так там теперь нет изображений?
sapervodichka|2013/03/13 07:22:51|(я Жене письмо написал что он может смотреть)
sapervodichka|2013/03/13 07:23:00|та они на web есть
sapervodichka|2013/03/13 07:23:13|на почтовом сервере если что
sapervodichka|2013/03/13 07:23:28|сами тексты писем то сохранились
iabbliz|2013/03/13 07:23:37|скорей всего последовательность была такая
iabbliz|2013/03/13 07:23:43|когда копию цандера поднял
iabbliz|2013/03/13 07:23:53|решил настройки насроить по аналогии с Раздолье
iabbliz|2013/03/13 07:24:02|проставил галки и т.п.
iabbliz|2013/03/13 07:24:08|до вчера еще файлы не переносил
iabbliz|2013/03/13 07:24:26|вчера начал переносить из Копии раздолья в копию Цандера
iabbliz|2013/03/13 07:24:40|вроде норм перенеслось кроме отдельных файлов
iabbliz|2013/03/13 07:25:00|что то поправил, решил перед выгрузкой удалить файлы из Цандера
sapervodichka|2013/03/13 07:25:11|а понял )
iabbliz|2013/03/13 07:25:14|вот тогда я все и поломал
sapervodichka|2013/03/13 07:25:29|поменяй тогда каталог хранения в томах в Натсрйоках программы
sapervodichka|2013/03/13 07:25:33|в своих копиях
iabbliz|2013/03/13 07:25:48|ок <ss type="sad">:(</ss>
iabbliz|2013/03/13 07:25:57|чесс слово не специально
sapervodichka|2013/03/13 07:25:58|или сними вообще в сових копиях галку хранение в томах
sapervodichka|2013/03/13 07:26:03|та ладно
sapervodichka|2013/03/13 07:26:23|вроде не так страшно
iabbliz|2013/03/13 10:18:50|ок
iabbliz|2013/03/14 07:39:14|ребут будет?
iabbliz|2013/03/14 09:11:33|Дима а если по ТЗ появляются новые условия
iabbliz|2013/03/14 09:11:39|которые в ТЗ не были указаны
iabbliz|2013/03/14 09:11:43|точнее они изменились
iabbliz|2013/03/14 09:12:20|ТЗ
&quot;Каталогу – каталог номенклатуры, перечисленной в приказах на сборку. Если хотя бы один товар входит в выбранный каталог, то такие документы Заявка на транспортные услуги выводить в отчет&quot;

Григорюк теперь пишет:
&quot;отбор Каталог на форме отчета, это должна быть не папка справочника номенклатура. Сдесь имеется ввиду Рубрикатор, в номенклатуре указывается на вкладке Сайт, смотри номенклатуру Ручка с кнопкой на кругмодели&quot;
iabbliz|2013/03/14 09:15:40|спрашиваю у него
sapervodichka|2013/03/14 09:15:44|угу
iabbliz|2013/03/14 09:15:46|<quote author="iabbliz" authorname="Антон Иванов" conversation="grigoryukdp" guid="x8514cb0707e23576e091c3bc8afe393d048f2fcfc551ef20a116cb04cbb8c1c7" timestamp="1363252455"><legacyquote>[13:14:15] Антон Иванов: </legacyquote>Правильно понимаю раз в ТЗ указано было иное, то время на исправление могу поставить в зачет задачи?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/03/14 10:59:53|Дима обновляю кругМодел, конфигуартор повис, 30 мин
iabbliz|2013/03/14 11:34:38|2 раза пробовал, все также
iabbliz|2013/03/14 11:34:54|щас Эльмира попробует
iabbliz|2013/03/14 11:34:59|может с моим сеансом че
iabbliz|2013/03/14 12:28:22|у Эльвиры таж фигня
iabbliz|2013/03/14 12:28:28|Эльмиры*
iabbliz|2013/03/14 12:28:39|[16:27:10] Антон Иванов: пациент жив?
[16:28:00] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: неа, это майтисервер виноват. Я даже отчет &quot;Отчет о затратах времени сотрудника&quot; уже полчаса жду
iabbliz|2013/03/14 12:55:50|ребут что ли7
iabbliz|2013/03/14 12:56:07|меня что то логофнуло
sapervodichka|2013/03/14 12:56:13|да
iabbliz|2013/03/14 14:06:35|тут?
sapervodichka|2013/03/14 14:06:56|нет
iabbliz|2013/03/14 14:07:04|я тебя вижу
iabbliz|2013/03/14 14:07:07|вот он ты
iabbliz|2013/03/14 14:07:40|если допустим спрошу, терминал работает? как думаешь Малышев Дима что ответит?
sapervodichka|2013/03/14 14:10:13|у меня работает
iabbliz|2013/03/14 14:10:34|а у меня откинуло 5 мин назад
iabbliz|2013/03/14 14:10:50|и не пускаетЪ
iabbliz|2013/03/14 14:17:14|Насяльника Щито делать, осталось базу обновить, да отчитатся за работу сегодня.=)
sapervodichka|2013/03/14 14:17:43|терминал работает
iabbliz|2013/03/14 14:17:53|с 2-х мест попробовал
iabbliz|2013/03/14 14:17:55|не работает
iabbliz|2013/03/14 14:18:01|не доходит до выбора пользователя и пароля
sapervodichka|2013/03/14 14:18:13|ща узнаю у кашапова он там впн куда то тянул все сломал наверное
iabbliz|2013/03/14 14:18:31|если не получится можешь просто круг модел обновить?
iabbliz|2013/03/14 14:18:34|из хранилища
iabbliz|2013/03/14 14:36:49|ушел, попробую попозже
iabbliz|2013/03/15 07:11:00|ок.
iabbliz|2013/03/15 07:47:09|сделал.
iabbliz|2013/03/15 09:26:59|Дима можешь говорить?
iabbliz|2013/03/15 09:27:32|если обнаружил неточность по ТЗ 5 которую делал Олег
iabbliz|2013/03/15 09:27:44|мне ему прям сказать? или через кого то лучше?
iabbliz|2013/03/15 09:27:57|круг
iabbliz|2013/03/15 09:28:17|а может и все норм
iabbliz|2013/03/15 09:28:23|ща у  него спрошу
iabbliz|2013/03/15 09:29:33|отбой,говорит так и надо
iabbliz|2013/03/15 09:48:15|по задаче от зотова в той конфе также не проводятся документы, задачу возвращать?
